time	dummy	norm_ang_moment	cot	sub_cot	info
5093.21	Re_14000_t_5093.21.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.22	Re_14000_t_5093.22.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.23	Re_14000_t_5093.23.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.24	Re_14000_t_5093.24.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.25	Re_14000_t_5093.25.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.26	Re_14000_t_5093.26.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.27	Re_14000_t_5093.27.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.28	Re_14000_t_5093.28.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.29	Re_14000_t_5093.29.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.30	Re_14000_t_5093.30.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.31	Re_14000_t_5093.31.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.32	Re_14000_t_5093.32.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.33	Re_14000_t_5093.33.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.34	Re_14000_t_5093.34.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.35	Re_14000_t_5093.35.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.36	Re_14000_t_5093.36.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.37	Re_14000_t_5093.37.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.38	Re_14000_t_5093.38.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.39	Re_14000_t_5093.39.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.40	Re_14000_t_5093.40.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.41	Re_14000_t_5093.41.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (49.0, 50.0), (20.0, 54.0)]
5093.42	Re_14000_t_5093.42.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 50.0), (20.0, 54.0)]
5093.43	Re_14000_t_5093.43.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 50.0), (20.0, 54.0)]
5093.44	Re_14000_t_5093.44.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 50.0), (20.0, 54.0)]
5093.45	Re_14000_t_5093.45.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 50.0), (20.0, 54.0)]
5093.46	Re_14000_t_5093.46.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 50.0), (20.0, 54.0)]
5093.47	Re_14000_t_5093.47.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.48	Re_14000_t_5093.48.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.49	Re_14000_t_5093.49.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.50	Re_14000_t_5093.50.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.51	Re_14000_t_5093.51.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.52	Re_14000_t_5093.52.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.53	Re_14000_t_5093.53.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.54	Re_14000_t_5093.54.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.55	Re_14000_t_5093.55.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.56	Re_14000_t_5093.56.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(51.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.57	Re_14000_t_5093.57.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.58	Re_14000_t_5093.58.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.59	Re_14000_t_5093.59.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.60	Re_14000_t_5093.60.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.61	Re_14000_t_5093.61.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.62	Re_14000_t_5093.62.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.63	Re_14000_t_5093.63.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.64	Re_14000_t_5093.64.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.65	Re_14000_t_5093.65.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.66	Re_14000_t_5093.66.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.67	Re_14000_t_5093.67.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.68	Re_14000_t_5093.68.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.69	Re_14000_t_5093.69.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.70	Re_14000_t_5093.70.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.71	Re_14000_t_5093.71.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.72	Re_14000_t_5093.72.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (50.0, 49.0), (20.0, 54.0)]
5093.73	Re_14000_t_5093.73.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.74	Re_14000_t_5093.74.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.75	Re_14000_t_5093.75.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.76	Re_14000_t_5093.76.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.77	Re_14000_t_5093.77.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.78	Re_14000_t_5093.78.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.79	Re_14000_t_5093.79.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.80	Re_14000_t_5093.80.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.81	Re_14000_t_5093.81.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.82	Re_14000_t_5093.82.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.83	Re_14000_t_5093.83.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.84	Re_14000_t_5093.84.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.85	Re_14000_t_5093.85.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.86	Re_14000_t_5093.86.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.87	Re_14000_t_5093.87.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.88	Re_14000_t_5093.88.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.89	Re_14000_t_5093.89.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5093.90	Re_14000_t_5093.90.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.91	Re_14000_t_5093.91.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.92	Re_14000_t_5093.92.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.93	Re_14000_t_5093.93.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.94	Re_14000_t_5093.94.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.95	Re_14000_t_5093.95.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.96	Re_14000_t_5093.96.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.97	Re_14000_t_5093.97.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.98	Re_14000_t_5093.98.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(50.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5093.99	Re_14000_t_5093.99.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (51.0, 48.0), (20.0, 54.0)]
5094.00	Re_14000_t_5094.00.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.01	Re_14000_t_5094.01.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.02	Re_14000_t_5094.02.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.03	Re_14000_t_5094.03.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.04	Re_14000_t_5094.04.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.05	Re_14000_t_5094.05.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.06	Re_14000_t_5094.06.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.07	Re_14000_t_5094.07.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.08	Re_14000_t_5094.08.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.09	Re_14000_t_5094.09.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.10	Re_14000_t_5094.10.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.11	Re_14000_t_5094.11.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.12	Re_14000_t_5094.12.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.13	Re_14000_t_5094.13.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.14	Re_14000_t_5094.14.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.15	Re_14000_t_5094.15.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.16	Re_14000_t_5094.16.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.17	Re_14000_t_5094.17.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.18	Re_14000_t_5094.18.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.19	Re_14000_t_5094.19.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.20	Re_14000_t_5094.20.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.21	Re_14000_t_5094.21.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.22	Re_14000_t_5094.22.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5094.23	Re_14000_t_5094.23.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(49.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.24	Re_14000_t_5094.24.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.25	Re_14000_t_5094.25.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.26	Re_14000_t_5094.26.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.27	Re_14000_t_5094.27.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.28	Re_14000_t_5094.28.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.29	Re_14000_t_5094.29.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.30	Re_14000_t_5094.30.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.31	Re_14000_t_5094.31.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5094.32	Re_14000_t_5094.32.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.33	Re_14000_t_5094.33.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.34	Re_14000_t_5094.34.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.35	Re_14000_t_5094.35.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.36	Re_14000_t_5094.36.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.37	Re_14000_t_5094.37.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.38	Re_14000_t_5094.38.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.39	Re_14000_t_5094.39.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.40	Re_14000_t_5094.40.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.41	Re_14000_t_5094.41.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.42	Re_14000_t_5094.42.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.43	Re_14000_t_5094.43.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.44	Re_14000_t_5094.44.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.45	Re_14000_t_5094.45.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.46	Re_14000_t_5094.46.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.47	Re_14000_t_5094.47.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.48	Re_14000_t_5094.48.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5094.49	Re_14000_t_5094.49.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.50	Re_14000_t_5094.50.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.51	Re_14000_t_5094.51.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.52	Re_14000_t_5094.52.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.53	Re_14000_t_5094.53.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.54	Re_14000_t_5094.54.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.55	Re_14000_t_5094.55.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.56	Re_14000_t_5094.56.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.57	Re_14000_t_5094.57.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.58	Re_14000_t_5094.58.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.59	Re_14000_t_5094.59.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.60	Re_14000_t_5094.60.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.61	Re_14000_t_5094.61.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.62	Re_14000_t_5094.62.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.63	Re_14000_t_5094.63.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.64	Re_14000_t_5094.64.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.65	Re_14000_t_5094.65.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.66	Re_14000_t_5094.66.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.67	Re_14000_t_5094.67.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.68	Re_14000_t_5094.68.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.69	Re_14000_t_5094.69.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.70	Re_14000_t_5094.70.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.71	Re_14000_t_5094.71.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.72	Re_14000_t_5094.72.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.73	Re_14000_t_5094.73.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5094.74	Re_14000_t_5094.74.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5094.75	Re_14000_t_5094.75.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5094.76	Re_14000_t_5094.76.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5094.77	Re_14000_t_5094.77.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.78	Re_14000_t_5094.78.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.79	Re_14000_t_5094.79.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.80	Re_14000_t_5094.80.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.81	Re_14000_t_5094.81.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.82	Re_14000_t_5094.82.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.83	Re_14000_t_5094.83.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.84	Re_14000_t_5094.84.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.85	Re_14000_t_5094.85.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.86	Re_14000_t_5094.86.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.87	Re_14000_t_5094.87.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5094.88	Re_14000_t_5094.88.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5094.89	Re_14000_t_5094.89.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5094.90	Re_14000_t_5094.90.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
